,churn,User_Id,State,Account_Length,Area_Code,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Agitation_Level
958,0,8b44a7ad-1d00-4fd3-ae65-391a0cffa385,AL,91,510,0,1,23,232.4,97,186.0,88,190.5,128,12.3,3,3,41
959,0,ddd5be2d-afa2-457c-9124-09b54d95a0ed,GA,58,408,0,0,0,165.4,100,115.7,87,193.8,118,12.8,5,2,89
960,0,20bd9688-37e5-4738-b4c6-57a0f33f32f6,AR,5,415,0,0,0,199.2,106,187.3,12,214.0,85,13.3,3,3,182
961,0,bda73472-1a36-42aa-a8e3-a75a2ba17160,MA,97,408,0,0,0,217.6,81,320.5,51,150.7,110,4.2,3,0,130
962,0,458d61fc-68bb-4649-a5c3-09c5c014dc06,NJ,107,415,0,0,0,212.1,95,150.1,88,219.8,111,7.7,2,3,150
963,0,73061a03-f8e6-4ec9-9779-d7ad36cee618,MO,142,415,0,1,30,154.0,75,165.8,97,270.0,83,10.8,5,1,130
964,0,6710b782-95b7-4a6f-8f36-93b65bafc552,NY,9,408,0,1,31,193.8,130,202.6,98,191.2,102,13.3,2,1,187
965,0,1ac9dcd8-cab3-49d9-ad3a-0f99931baf2a,AZ,73,415,0,0,0,175.4,130,248.1,105,122.4,85,12.2,4,0,97
966,1,3351d64c-39ab-4a91-928a-2d78957c7ea7,NJ,48,510,0,1,22,152.0,63,258.8,131,263.2,109,15.7,5,2,198
967,0,52a79053-07bc-4366-9b28-9ed73840fbbb,WV,43,408,0,0,0,230.2,147,186.7,121,128.4,100,9.2,3,0,67
968,1,3cf18a91-1a5c-4e15-adc8-d8183d82ae1e,NM,122,408,0,1,33,174.9,103,248.2,105,164.6,116,13.5,3,1,22
969,0,05472378-c450-49e4-b2fc-059d05f1044c,SC,93,415,0,0,0,190.2,68,262.2,64,130.0,92,8.8,4,0,21
970,0,63fa61b4-53df-4298-a089-797e28b52caf,VT,85,415,0,0,0,176.4,122,224.9,123,219.6,50,11.5,1,1,187
971,0,2d57343c-afb7-41b8-baf8-22f5695e7b40,TN,59,415,0,0,0,160.9,95,251.2,65,273.4,97,5.0,5,3,137
972,0,4232a336-380f-4f64-834a-d4ddcc197e5c,LA,87,415,0,0,0,228.7,90,163.0,99,154.1,90,11.8,3,1,95
973,0,e37c272a-1822-47da-b2b1-adf6a95fedfb,OH,137,408,0,0,0,144.0,90,181.6,100,128.1,93,12.3,2,0,17
974,0,9ba245e9-5b9b-486b-a97f-12d0b9e56671,OR,21,510,0,1,31,135.9,90,271.0,84,179.1,89,9.5,7,6,146
975,1,4e459d62-d184-4bb2-af57-ea601e725dae,DE,129,510,0,0,0,334.3,118,192.1,104,191.0,83,10.4,6,0,178
976,0,a238f0e4-b200-4315-9f02-e4f237dfe663,KY,104,415,0,0,0,130.5,77,131.2,117,264.7,63,13.0,6,0,133
977,1,ae963d43-9288-4d60-98d0-e0f1e7be3418,GA,93,408,0,1,21,134.2,105,162.5,128,186.6,90,11.8,2,4,86
978,1,16c6d1ba-af05-43bd-83e8-013caca88d69,VT,63,415,0,0,0,278.0,102,266.4,114,224.1,118,13.1,4,4,181
979,0,08d76c2d-6595-4b1b-a95c-dfcfede95c27,OR,161,415,0,0,0,105.4,70,214.8,122,223.6,126,7.8,5,0,57
980,0,96f2a3eb-c8f5-4dbc-8ccd-0a31a33d06b8,TX,50,510,0,0,0,188.9,94,203.9,104,151.8,124,11.6,8,3,123
981,0,b84f27b8-3dac-482b-a71f-a056ecc9d2e7,MO,103,408,0,1,24,111.8,85,239.6,102,268.3,81,6.9,4,1,192
982,0,9ad7b71a-21ff-4e92-a0f4-15d965000e64,ND,84,415,0,1,33,159.1,106,149.8,101,213.4,108,13.0,18,1,27
983,0,720ab39b-4f15-49f9-8a96-7218ac74e3b3,MN,92,510,0,0,0,212.4,105,224.6,118,221.3,105,9.0,4,1,125
984,0,7dea3f33-5336-4644-a037-970964a690d8,NV,77,415,0,0,0,142.3,112,306.3,111,196.5,82,9.9,1,1,93
985,1,9d946f83-5715-47e1-9687-741aea1cefbd,NY,64,415,1,0,0,346.8,55,249.5,79,275.4,102,13.3,9,1,48
986,0,14fead99-eabd-43c8-85ed-2b4caf18584b,FL,159,415,0,1,15,113.9,102,145.3,146,195.2,137,11.8,9,1,45
987,1,0ee846d6-faed-457c-95f9-aec437a9513d,KS,110,415,1,1,27,267.9,103,263.3,74,178.1,106,8.3,2,1,155
988,0,32d7f7bd-db70-414a-8485-fd5f387c35d5,NV,138,510,0,0,0,171.4,117,115.2,128,224.5,115,17.0,4,3,177
989,0,07318220-bb48-4a47-86d4-db16603a3a62,NV,178,408,0,0,0,275.4,150,187.5,62,147.1,126,13.6,3,1,168
990,0,8fbe0c29-b2fd-4772-946a-5b4eb0087648,SC,38,415,0,1,31,197.2,118,249.9,70,298.9,104,3.9,2,0,162
991,0,2f370912-53c0-4cce-81ce-ea803f30207b,MI,50,415,0,1,35,192.6,97,135.2,101,216.2,101,7.9,2,2,108
992,0,5e3236bb-9124-47e2-aaa4-3edffd957f25,MI,45,510,0,1,26,91.7,104,150.6,119,63.3,103,7.7,5,1,146
993,0,e413a51a-f5c9-4d35-93f6-a9e97c4923e7,TN,70,510,0,0,0,126.3,99,141.6,106,255.9,96,9.6,2,0,116
994,0,51a6864c-eebc-4e75-b80e-e10af001075a,NY,147,510,0,1,33,251.5,107,234.1,110,213.4,87,10.4,6,3,163
995,0,50966b7e-5e51-42ba-ac2f-7ec961a39425,NV,94,510,0,0,0,190.6,108,152.3,95,144.7,97,7.5,5,1,188
996,0,87bd75ee-cb09-476b-b70a-4f8168a52de4,IL,179,510,0,0,0,116.1,101,201.8,99,181.9,103,11.6,5,0,57
997,0,7f46ef63-efd4-4ecf-8424-c96cf77b8c35,MS,116,415,0,0,0,217.3,91,216.1,95,148.1,76,11.3,3,2,100
998,0,ed377768-cab6-433d-af34-88b693c72d67,ND,59,510,0,0,0,179.4,80,232.5,99,175.8,105,14.7,3,0,55
999,0,d6e6de2d-3a4d-4795-82f7-317373eb9a33,NC,165,415,0,0,0,207.7,109,164.8,94,54.5,91,7.9,3,0,135
